@relation 'adult.data.num-weka.filters.unsupervised.attribute.Remove-V-R1,5,8-13,15_clustered'

@attribute Instance_number numeric
@attribute age numeric
@attribute education-num numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
11061,43,9,0,1,0,0,0,55,0,cluster0
11062,62,7,0,1,1,0,0,21,0,cluster0
11063,21,10,3,0,0,0,0,20,0,cluster0
11064,26,10,1,0,0,0,0,60,0,cluster2
11065,27,5,1,0,0,0,0,40,0,cluster0
11066,34,10,1,0,0,0,1902,38,1,cluster2
11067,49,9,4,0,1,0,0,40,0,cluster0
11068,28,9,5,0,1,0,0,40,0,cluster0
11069,34,13,1,1,0,0,1887,48,1,cluster1
11070,29,10,2,0,1,0,0,40,1,cluster0
11071,58,6,1,0,0,0,0,50,1,cluster2
11072,45,9,0,0,1,0,0,40,0,cluster0
11073,47,13,0,0,1,0,0,40,0,cluster0
11074,53,9,1,0,0,0,0,40,1,cluster2
11075,52,6,1,0,0,5013,0,40,0,cluster1
11076,47,7,4,0,1,0,0,15,0,cluster0
11077,36,13,1,0,0,0,1887,40,1,cluster2
11078,48,13,1,0,0,7688,0,65,1,cluster1
11079,35,10,1,0,0,0,0,40,1,cluster2
11080,49,13,1,0,0,0,1902,50,1,cluster2
11081,43,10,1,0,0,0,0,45,0,cluster2
11082,33,13,1,0,0,0,0,50,1,cluster2
11083,49,12,1,0,0,0,0,40,0,cluster2
11084,17,6,0,0,0,0,0,20,0,cluster0
11085,28,10,0,0,1,0,0,30,0,cluster0
11086,25,13,0,0,0,0,0,40,0,cluster0
11087,69,5,1,0,0,0,0,20,0,cluster0
11088,41,11,0,0,0,0,0,60,0,cluster2
11089,31,13,1,0,0,0,0,40,1,cluster2
11090,57,14,4,0,0,0,0,40,1,cluster0
11091,49,10,1,0,0,0,1848,44,1,cluster2
11092,40,13,1,0,0,0,0,40,1,cluster2
11093,55,11,1,0,0,0,1977,50,1,cluster2
11094,47,10,0,0,0,0,0,60,0,cluster2
11095,50,8,0,0,0,0,0,40,0,cluster0
11096,36,13,3,0,0,0,0,50,0,cluster0
11097,17,7,3,0,0,0,0,25,0,cluster0
11098,30,9,1,0,0,0,0,40,1,cluster2
11099,79,9,1,0,0,0,0,40,0,cluster0
11100,42,9,1,0,0,0,0,40,1,cluster2
11101,67,9,1,0,0,0,0,50,0,cluster2
11102,36,9,1,0,0,0,0,45,1,cluster2
11103,35,14,1,0,0,0,0,50,1,cluster2
11104,27,13,0,0,1,0,0,40,0,cluster0
11105,21,4,3,0,0,0,0,40,0,cluster0
11106,46,9,1,0,0,0,0,40,0,cluster2
11107,45,13,1,0,0,0,1902,45,1,cluster2
11108,20,7,5,0,0,0,0,40,0,cluster0
11109,17,7,3,0,0,0,0,20,0,cluster0
11110,40,10,0,1,0,4787,0,50,1,cluster1
11111,28,13,1,0,0,0,0,40,1,cluster2
11112,33,7,3,0,0,0,0,40,0,cluster0
11113,55,9,0,0,1,0,0,40,0,cluster0
11114,55,10,1,0,0,0,0,50,0,cluster2
11115,47,9,4,1,1,0,0,40,0,cluster0
11116,52,14,1,0,0,15024,0,60,1,cluster1
11117,29,10,4,0,1,0,0,40,0,cluster0
11118,36,3,0,0,0,0,0,35,0,cluster0
11119,37,13,0,0,0,0,0,70,0,cluster2
11120,41,9,0,0,1,0,1980,40,0,cluster0
11121,43,10,1,0,0,0,0,48,1,cluster2
11122,24,4,1,0,0,2105,0,50,0,cluster1
11123,39,13,0,0,1,0,0,60,0,cluster0
11124,47,13,1,0,0,0,0,50,0,cluster2
11125,42,9,4,0,1,0,0,45,0,cluster0
11126,39,9,3,0,0,0,2258,42,1,cluster2
11127,48,13,4,0,1,0,0,60,0,cluster0
11128,47,14,1,1,0,0,1977,50,1,cluster1
11129,27,6,1,0,0,0,0,40,0,cluster0
11130,29,9,1,0,0,0,0,40,0,cluster0
11131,22,11,0,0,1,0,0,30,0,cluster0
11132,37,9,0,0,0,0,0,44,0,cluster0
11133,38,13,1,0,0,0,0,60,0,cluster2
11134,32,1,2,2,1,4508,0,40,0,cluster1
11135,48,14,4,0,1,0,0,80,0,cluster0
11136,46,9,2,0,1,0,0,50,0,cluster0
11137,51,9,0,1,1,0,0,38,0,cluster0
11138,28,13,1,0,0,5013,0,55,0,cluster1
11139,35,9,1,0,0,0,0,40,0,cluster2
11140,18,7,3,0,0,0,0,30,0,cluster0
11141,45,9,4,1,1,0,0,40,0,cluster0
11142,36,9,3,0,0,0,0,40,0,cluster0
11143,73,10,4,0,1,0,0,10,0,cluster0
11144,52,13,1,0,0,0,0,40,0,cluster2
11145,17,6,3,0,1,0,0,40,0,cluster0
11146,29,11,1,0,0,0,0,40,1,cluster2
11147,31,9,2,0,1,0,0,40,1,cluster0
11148,20,10,3,0,0,0,0,10,0,cluster0
11149,42,9,1,0,0,5178,0,40,1,cluster1
11150,37,10,5,0,1,0,0,40,0,cluster0
11151,40,9,1,0,0,0,0,40,0,cluster2
11152,32,12,1,0,0,0,0,45,1,cluster2
11153,29,14,1,0,0,0,0,55,1,cluster2
11154,20,10,3,0,1,0,0,40,0,cluster0
11155,26,7,1,0,0,0,0,40,1,cluster2
11156,25,13,0,0,0,3674,0,30,0,cluster1
11157,37,9,1,0,0,0,0,80,1,cluster2
11158,18,8,3,0,1,0,0,24,0,cluster0
11159,33,10,2,0,1,0,0,50,0,cluster0
11160,26,10,1,0,0,0,0,40,0,cluster0
11161,24,9,3,0,1,0,0,30,0,cluster0
11162,33,9,3,0,1,0,0,25,0,cluster0
11163,23,9,3,3,0,0,0,40,0,cluster0
11164,20,6,3,1,0,0,0,40,0,cluster0
11165,36,10,0,0,0,0,0,50,0,cluster0
11166,37,13,0,0,1,0,0,50,0,cluster0
11167,24,11,3,0,0,0,0,35,0,cluster0
11168,38,12,1,0,0,0,0,50,1,cluster2
11169,50,13,4,0,1,0,0,45,0,cluster0
11170,44,7,1,0,0,0,0,40,1,cluster2
11171,46,9,1,0,0,0,1887,40,1,cluster2
11172,57,10,0,1,1,0,0,40,0,cluster0
11173,37,9,1,0,0,0,0,70,0,cluster2
11174,44,9,0,0,0,0,0,55,0,cluster2
11175,21,10,3,0,1,0,0,30,0,cluster0
11176,31,9,1,0,0,0,0,40,1,cluster2
11177,32,11,1,0,0,7298,0,42,1,cluster1
11178,45,9,4,1,1,0,0,60,1,cluster0
11179,20,9,3,0,0,0,0,40,0,cluster0
11180,52,9,0,0,1,0,0,50,0,cluster0
11181,47,9,1,0,0,0,0,25,0,cluster0
11182,41,10,2,0,1,0,0,40,0,cluster0
11183,40,10,1,0,0,0,0,60,1,cluster2
11184,41,13,2,0,1,0,0,40,1,cluster0
11185,46,13,1,0,0,0,1902,50,1,cluster2
11186,49,9,2,0,1,0,0,40,0,cluster0
11187,65,10,4,0,1,0,0,40,0,cluster0
11188,50,9,5,2,1,0,0,40,0,cluster0
11189,59,9,1,0,0,0,0,40,1,cluster2
11190,18,10,3,0,1,0,0,25,0,cluster0
11191,47,14,1,0,0,7688,0,45,1,cluster1
11192,47,9,1,0,0,5178,0,30,1,cluster1
11193,45,9,1,0,0,0,0,45,1,cluster2
11194,17,7,3,0,1,0,0,40,0,cluster0
11195,45,9,1,0,0,0,0,32,1,cluster2
11196,73,7,1,0,0,0,0,40,0,cluster0
11197,48,6,1,1,0,0,0,40,0,cluster0
11198,64,9,2,0,1,0,0,20,0,cluster0
11199,38,12,0,0,0,0,0,60,0,cluster2
11200,37,9,1,0,0,0,0,50,1,cluster2
11201,62,9,1,1,0,20051,0,72,1,cluster1
11202,26,9,0,1,0,0,0,40,0,cluster0
11203,46,14,2,0,1,0,0,50,1,cluster0
11204,46,14,1,0,0,0,1977,40,1,cluster2
11205,51,9,4,0,1,4787,0,24,1,cluster1
11206,54,10,0,0,1,0,0,40,0,cluster0
11207,65,10,1,0,0,0,0,40,0,cluster2
11208,29,12,1,0,0,0,0,45,0,cluster2
11209,37,9,1,0,0,0,0,40,0,cluster2
11210,36,16,4,0,1,0,0,10,0,cluster0
11211,60,9,0,0,0,0,0,50,1,cluster2
11212,33,13,0,0,0,0,2001,40,0,cluster2
11213,62,9,0,0,1,0,0,20,0,cluster0
11214,20,9,0,0,1,0,0,40,0,cluster0
11215,37,9,0,0,1,14084,0,35,1,cluster1
11216,66,14,1,0,0,2936,0,20,0,cluster1
11217,32,12,4,0,0,0,0,20,0,cluster0
11218,29,10,1,0,0,0,0,40,0,cluster0
11219,70,10,1,0,0,10566,0,40,0,cluster1
11220,74,9,1,0,0,0,0,15,0,cluster0
11221,37,9,1,0,0,0,0,40,0,cluster2
11222,51,9,1,0,0,0,0,40,0,cluster2
11223,50,10,1,0,0,0,0,50,0,cluster2
11224,42,9,0,0,0,0,0,60,1,cluster2
11225,26,13,0,0,0,0,0,70,0,cluster2
11226,27,10,0,0,0,0,2231,40,1,cluster2
11227,58,9,0,0,0,0,0,70,0,cluster2
11228,30,10,0,0,0,0,0,60,0,cluster0
11229,32,13,0,0,0,0,1876,50,0,cluster2
11230,66,9,1,0,0,0,1825,10,1,cluster2
11231,23,10,3,0,0,0,0,45,0,cluster0
11232,35,9,1,0,0,0,0,44,0,cluster2
11233,50,13,1,0,0,0,0,50,0,cluster2
11234,17,7,3,0,1,0,0,40,0,cluster0
11235,35,9,4,0,1,0,0,48,0,cluster0
11236,31,9,0,0,1,0,0,50,0,cluster0
11237,30,7,3,0,0,0,0,49,0,cluster0
11238,84,10,1,0,0,0,0,35,1,cluster2
11239,35,9,0,1,0,0,0,40,0,cluster0
11240,45,11,1,0,0,0,0,50,1,cluster2
11241,46,9,3,0,0,0,0,40,0,cluster0
11242,50,10,1,0,0,0,0,40,0,cluster2
11243,37,7,0,0,0,0,0,40,0,cluster0
11244,32,9,3,0,1,0,0,40,0,cluster0
11245,53,13,1,0,0,0,1902,48,1,cluster2
11246,27,10,1,0,0,0,0,40,1,cluster2
11247,22,9,1,0,0,0,0,40,0,cluster0
11248,29,13,1,0,0,0,0,40,0,cluster2
11249,35,9,1,0,0,0,0,44,0,cluster2
11250,38,10,2,0,1,0,0,35,0,cluster0
11251,29,4,1,0,0,0,0,40,0,cluster0
11252,26,10,5,2,0,0,0,44,0,cluster0
11253,34,15,0,2,1,0,0,40,0,cluster0
11254,31,11,1,0,0,0,0,40,1,cluster2
11255,30,10,1,0,0,0,2051,40,0,cluster2
11256,20,10,3,0,0,0,0,40,0,cluster0
11257,37,14,4,0,0,0,0,48,0,cluster0
11258,32,9,2,0,1,0,0,20,0,cluster0
11259,36,12,4,0,1,0,0,40,0,cluster0
11260,54,14,1,2,0,7298,0,40,1,cluster1
11261,78,4,1,0,0,0,0,40,0,cluster0
11262,46,10,4,0,1,0,0,50,0,cluster0
11263,18,9,3,3,1,0,0,20,0,cluster0
11264,57,10,1,0,0,0,0,50,0,cluster2
11265,37,9,1,0,0,0,0,40,0,cluster2
11266,43,9,1,0,0,0,0,40,1,cluster2
11267,45,9,0,1,1,0,0,40,0,cluster0
11268,32,10,4,0,1,0,0,40,0,cluster0
11269,38,9,1,0,0,0,0,40,0,cluster2
11270,25,12,0,0,1,0,2001,30,0,cluster0
11271,70,10,0,2,0,0,0,40,0,cluster0
11272,40,10,1,0,0,0,0,50,1,cluster2
11273,40,9,0,0,0,0,0,40,0,cluster0
11274,20,9,4,0,0,0,0,40,0,cluster0
11275,29,9,1,0,0,0,0,40,1,cluster2
11276,24,11,0,0,0,0,0,55,0,cluster0
11277,28,11,3,1,1,0,0,40,0,cluster0
11278,58,6,0,1,0,0,0,50,0,cluster0
11279,38,13,4,2,1,0,213,40,0,cluster0
11280,59,10,0,0,1,6849,0,40,0,cluster1
11281,18,7,3,0,1,0,0,15,0,cluster0
11282,40,9,1,0,0,0,0,40,0,cluster2
11283,39,14,1,0,0,0,0,50,0,cluster2
11284,35,13,1,2,0,0,1887,50,1,cluster1
11285,45,9,0,0,0,0,0,72,0,cluster2
11286,62,13,0,0,0,0,0,5,0,cluster0
11287,24,9,4,1,1,0,0,20,0,cluster0
11288,22,10,3,1,0,0,0,30,0,cluster0
11289,23,13,1,0,0,0,0,40,0,cluster0
11290,39,10,0,0,0,0,0,60,1,cluster2
11291,28,11,3,0,1,0,0,38,0,cluster0
11292,51,7,1,0,0,4386,0,30,1,cluster1
11293,44,13,3,0,1,0,0,37,0,cluster0
11294,73,2,1,0,0,0,0,40,0,cluster0
11295,24,9,1,1,0,0,0,35,0,cluster0
11296,24,7,1,0,0,0,0,40,0,cluster0
11297,52,2,1,4,0,0,0,50,0,cluster0
11298,43,9,0,0,0,0,0,40,0,cluster0
11299,67,8,1,0,0,0,0,20,0,cluster0
11300,31,8,0,1,0,0,0,40,0,cluster0
11301,36,9,1,0,0,7688,0,50,1,cluster1
11302,43,12,1,0,0,0,0,40,0,cluster2
11303,31,4,5,0,0,0,0,70,0,cluster0
11304,23,10,3,1,0,0,0,20,0,cluster0
11305,26,13,3,0,0,0,0,40,0,cluster0
11306,48,10,1,0,0,0,0,40,0,cluster2
11307,40,10,1,0,0,0,0,44,0,cluster2
11308,55,15,0,0,1,0,0,39,0,cluster0
11309,49,9,1,0,0,0,0,45,1,cluster2
11310,34,13,0,0,1,0,0,15,0,cluster0
11311,29,9,3,1,1,0,0,60,0,cluster0
11312,50,13,0,0,1,0,0,8,0,cluster0
11313,19,10,3,0,1,0,0,9,0,cluster0
11314,63,16,1,0,0,0,1902,50,1,cluster2
11315,66,13,1,2,0,0,0,30,0,cluster0
11316,65,10,0,2,1,0,0,6,0,cluster0
11317,60,11,0,0,0,0,0,20,0,cluster0
11318,60,9,4,0,1,0,0,38,0,cluster0
11319,19,9,3,0,0,0,0,40,0,cluster0
11320,26,9,1,0,0,0,0,60,0,cluster2
11321,75,10,1,1,0,0,1735,40,0,cluster0
11322,58,10,0,0,1,0,0,20,0,cluster0
11323,18,10,0,0,1,0,0,50,0,cluster0
11324,65,12,1,0,0,3818,0,40,0,cluster1
11325,50,9,1,0,0,0,1887,40,1,cluster2
11326,26,10,3,0,0,0,0,40,0,cluster0
11327,45,14,1,0,0,0,0,50,1,cluster2
11328,19,10,3,0,0,0,0,40,0,cluster0
11329,29,9,1,0,0,0,0,40,1,cluster2
11330,52,10,2,0,1,0,0,52,1,cluster0
11331,23,13,3,0,1,0,0,40,0,cluster0
11332,21,9,3,0,0,0,0,40,0,cluster0
11333,48,9,3,0,1,0,0,40,0,cluster0
11334,59,14,1,0,0,0,0,35,1,cluster2
11335,50,13,1,0,0,0,0,40,1,cluster2
11336,41,13,0,1,0,0,1590,40,0,cluster0
11337,32,9,4,1,1,0,0,30,0,cluster0
11338,40,9,1,1,0,0,0,40,0,cluster0
11339,19,9,0,0,0,0,0,30,0,cluster0
11340,30,3,1,0,0,0,0,40,0,cluster0
11341,42,9,4,0,0,0,0,39,0,cluster0
11342,23,13,3,0,1,0,0,50,0,cluster0
11343,37,9,0,0,0,27828,0,40,1,cluster1
11344,21,7,0,0,1,0,0,24,0,cluster0
11345,28,13,1,0,0,0,0,40,1,cluster2
11346,50,9,1,1,0,0,0,40,0,cluster0
11347,20,10,3,0,0,0,0,25,0,cluster0
11348,21,7,0,0,0,0,0,35,0,cluster0
11349,21,10,5,0,0,0,0,16,0,cluster0
11350,45,13,0,0,0,0,0,40,0,cluster2
11351,49,9,1,0,0,0,0,40,0,cluster2
11352,53,10,0,0,0,8614,0,50,1,cluster1
11353,41,9,3,0,0,0,0,40,0,cluster0
11354,48,13,4,2,1,0,0,40,0,cluster0
11355,73,9,0,0,1,0,0,15,0,cluster0
11356,34,10,4,0,1,0,0,40,0,cluster0
11357,24,9,3,0,1,0,0,40,0,cluster0
11358,58,9,0,0,1,0,0,16,0,cluster0
11359,41,13,1,0,0,0,0,50,1,cluster2
11360,53,1,1,0,0,0,0,40,0,cluster0
11361,40,9,1,1,0,0,0,40,0,cluster0
11362,28,10,1,0,0,7298,0,40,1,cluster1
11363,32,10,1,0,0,0,1740,47,0,cluster2
11364,44,10,0,1,0,2202,0,45,0,cluster1
11365,18,7,5,0,1,0,0,40,0,cluster0
11366,37,9,4,0,1,0,0,40,0,cluster0
11367,43,12,0,1,1,0,0,45,0,cluster0
11368,22,9,3,0,1,0,0,40,0,cluster0
11369,28,6,5,1,0,0,0,40,0,cluster0
11370,51,10,4,0,1,0,0,40,0,cluster0
11371,63,9,0,0,1,0,0,72,0,cluster0
11372,29,10,1,0,0,0,0,45,0,cluster2
11373,44,13,1,0,0,7298,0,48,1,cluster1
11374,44,4,4,0,1,0,0,38,0,cluster0
11375,37,10,1,0,0,0,0,40,0,cluster2
11376,62,9,1,1,0,0,0,40,0,cluster0
11377,31,9,1,0,0,0,0,52,0,cluster2
11378,20,9,3,0,0,0,0,30,0,cluster0
11379,48,6,4,0,1,0,1594,32,0,cluster0
11380,24,10,0,0,1,0,0,50,0,cluster0
11381,56,13,1,0,0,0,0,40,0,cluster2
11382,36,10,1,0,0,0,0,35,0,cluster2
11383,29,9,3,0,0,0,0,40,0,cluster0
11384,34,15,0,2,0,0,1564,40,1,cluster0
11385,39,10,3,1,0,0,0,40,0,cluster0
11386,29,10,0,1,0,0,0,45,0,cluster0
11387,38,9,1,0,0,0,0,65,0,cluster2
11388,23,5,3,2,0,0,0,20,0,cluster0
11389,37,9,1,0,0,0,0,40,0,cluster2
11390,30,10,4,0,1,0,0,30,0,cluster0
11391,58,10,2,0,1,0,0,36,0,cluster0
11392,42,12,1,0,0,0,0,40,0,cluster2
11393,59,9,0,0,1,0,1504,19,0,cluster0
11394,45,9,1,1,0,7298,0,40,1,cluster1
11395,46,10,1,0,0,0,0,40,0,cluster2
11396,25,14,0,0,1,4650,0,37,0,cluster1
11397,41,9,0,0,0,0,0,55,0,cluster2
11398,49,9,1,0,0,0,0,50,1,cluster2
11399,37,10,1,0,0,0,0,40,0,cluster2
11400,31,9,0,0,0,0,0,45,0,cluster0
11401,22,12,1,2,0,0,0,6,0,cluster0
11402,22,9,3,0,1,0,0,33,0,cluster0
11403,17,7,3,0,1,0,0,20,0,cluster0
11404,47,16,1,0,0,0,0,50,1,cluster2
11405,17,6,5,0,0,0,0,15,0,cluster0
11406,39,3,1,0,0,0,0,40,0,cluster0
11407,23,10,3,0,0,0,0,20,0,cluster0
11408,41,13,1,0,0,0,0,40,1,cluster2
11409,36,14,1,0,0,0,0,45,1,cluster2
11410,52,13,1,0,0,0,1902,40,1,cluster2
11411,21,9,0,0,1,0,0,30,0,cluster0
11412,33,6,0,0,1,0,0,36,0,cluster0
11413,17,7,3,0,1,0,0,35,0,cluster0
11414,41,9,0,0,0,0,0,44,0,cluster0
11415,19,9,3,0,1,0,0,35,0,cluster0
11416,38,9,0,0,0,0,0,45,1,cluster2
11417,24,10,0,0,0,0,0,40,0,cluster0
11418,38,13,4,0,1,1151,0,40,0,cluster1
11419,39,13,1,0,0,0,0,45,1,cluster2
11420,19,10,3,0,1,0,0,15,0,cluster0
11421,31,12,3,0,1,0,0,25,0,cluster0
11422,42,10,2,0,1,0,0,40,0,cluster0
11423,36,9,3,0,0,0,0,45,0,cluster0
11424,29,10,1,0,0,0,0,40,0,cluster0
11425,17,8,3,0,0,0,0,20,0,cluster0
11426,47,13,1,0,0,0,0,50,1,cluster2
11427,24,10,0,0,1,0,0,60,0,cluster0
11428,61,10,1,0,0,0,0,40,1,cluster2
11429,40,10,1,0,0,0,0,60,0,cluster2
11430,31,5,0,0,1,0,0,25,0,cluster0
11431,59,9,2,1,1,0,0,38,0,cluster0
11432,29,10,0,0,0,0,0,55,0,cluster0
11433,26,9,0,0,0,0,0,40,0,cluster0
11434,46,9,1,0,0,0,0,40,1,cluster2
11435,56,9,1,0,0,0,0,40,1,cluster2
11436,25,13,0,0,1,0,0,40,0,cluster0
11437,17,8,3,0,1,0,0,18,0,cluster0
11438,29,11,0,1,1,0,0,40,0,cluster0
11439,23,3,4,0,0,0,0,30,0,cluster0
11440,67,9,0,0,1,0,0,35,0,cluster0
11441,29,14,0,0,1,0,0,50,0,cluster0
11442,33,12,0,0,1,0,880,40,0,cluster0
11443,32,9,3,0,0,0,0,40,0,cluster0
11444,34,10,1,0,0,0,0,62,0,cluster2
11445,49,9,1,0,0,0,0,40,0,cluster2
11446,54,10,0,0,0,0,0,40,0,cluster0
11447,39,9,0,0,0,0,0,40,0,cluster0
11448,41,13,0,0,0,0,0,40,0,cluster2
11449,31,10,4,0,1,0,0,38,0,cluster0
11450,47,16,1,0,0,0,0,40,1,cluster2
11451,27,9,5,0,0,0,0,1,0,cluster0
11452,23,7,1,0,0,4508,0,25,0,cluster1
11453,44,4,1,0,0,0,0,80,1,cluster2
11454,25,12,1,0,0,0,0,45,0,cluster2
11455,23,10,3,0,1,0,0,16,0,cluster0
11456,52,9,1,0,0,0,0,50,1,cluster2
11457,62,9,0,0,1,0,0,36,0,cluster0
11458,31,13,0,0,1,0,0,40,0,cluster0
11459,19,7,1,0,0,0,0,60,0,cluster0
11460,22,10,3,0,0,0,0,36,0,cluster0
11461,53,10,1,0,0,0,0,40,0,cluster2
11462,25,9,0,0,1,0,0,40,0,cluster0
11463,45,9,0,0,0,0,0,40,0,cluster0
11464,69,5,5,0,0,2993,0,40,0,cluster1
11465,49,9,1,0,0,0,0,40,1,cluster2
11466,42,13,2,2,1,0,0,27,1,cluster0
11467,44,9,1,0,0,0,0,40,1,cluster2
11468,56,10,1,0,0,0,0,41,1,cluster2
11469,37,9,1,0,0,0,0,40,1,cluster2
11470,37,13,1,0,0,0,0,45,1,cluster2
11471,22,10,0,0,1,0,0,40,0,cluster0
11472,34,13,1,0,0,0,0,40,1,cluster2
11473,36,9,0,0,0,0,0,40,0,cluster0
11474,54,9,0,0,0,0,0,20,0,cluster0
11475,28,10,1,0,0,0,0,65,0,cluster2
11476,28,13,1,0,0,0,0,50,0,cluster2
11477,36,6,4,0,1,0,0,35,0,cluster0
11478,73,3,1,0,0,0,0,20,0,cluster0
11479,37,9,1,0,0,0,0,60,0,cluster2
11480,24,13,3,1,1,0,0,65,0,cluster0
11481,30,9,3,0,1,0,0,38,0,cluster0
11482,38,11,1,0,0,0,0,40,0,cluster2
11483,50,10,1,2,0,0,0,40,1,cluster0
11484,69,9,1,0,0,0,0,45,1,cluster2
11485,43,15,0,0,0,99999,0,40,1,cluster1
11486,42,9,1,1,0,0,0,40,0,cluster0
11487,54,10,0,0,1,0,0,38,0,cluster0
11488,27,12,0,0,1,0,0,58,0,cluster0
11489,39,10,0,0,0,0,0,45,0,cluster0
11490,27,10,0,1,1,0,0,40,0,cluster0
11491,30,9,1,0,0,0,0,66,0,cluster2
11492,30,9,1,0,0,0,2057,40,0,cluster2
11493,37,10,1,0,0,0,0,40,0,cluster2
11494,50,13,0,0,0,0,0,60,1,cluster2
11495,36,10,4,0,1,0,0,40,0,cluster0
11496,22,10,3,1,0,0,0,10,0,cluster0
11497,21,10,0,0,0,0,0,40,0,cluster0
11498,33,13,1,0,0,0,1579,42,0,cluster2
11499,76,4,0,0,1,0,0,25,0,cluster0
11500,22,10,0,0,1,0,0,28,0,cluster0
11501,37,13,1,0,0,0,0,40,0,cluster2
11502,34,10,1,0,0,0,0,60,0,cluster2
11503,29,9,1,0,0,0,0,97,0,cluster2
11504,29,9,1,0,0,0,0,40,0,cluster0
11505,28,13,1,0,0,0,0,40,0,cluster2
11506,73,10,1,0,0,0,0,35,0,cluster2
11507,43,10,0,1,1,0,0,40,0,cluster0
11508,39,10,1,0,0,0,0,40,0,cluster2
11509,74,6,0,1,1,0,0,6,0,cluster0
11510,27,13,0,0,0,0,0,30,0,cluster0
11511,47,9,1,0,0,0,0,60,0,cluster2
11512,90,9,3,0,1,0,0,24,0,cluster0
11513,47,13,1,0,0,0,0,60,1,cluster2
11514,42,13,1,0,0,0,0,40,1,cluster2
11515,69,13,0,0,0,0,0,40,0,cluster2
11516,18,8,3,4,0,0,0,40,0,cluster0
11517,23,13,0,0,1,0,0,20,0,cluster0
11518,44,9,1,0,0,0,0,30,0,cluster0
11519,41,9,1,0,0,2829,0,40,0,cluster1
11520,47,10,0,1,0,0,0,40,0,cluster0
11521,43,13,1,1,0,7688,0,40,1,cluster1
11522,33,10,0,1,0,0,0,40,0,cluster0
11523,48,7,0,0,1,0,0,30,0,cluster0
11524,39,13,4,0,0,0,0,60,0,cluster0
11525,43,14,4,0,1,0,2547,40,1,cluster1
11526,18,10,3,0,1,0,0,20,0,cluster0
11527,52,9,5,0,1,0,0,40,0,cluster0
11528,18,9,3,0,1,0,0,20,0,cluster0
11529,27,9,3,0,0,0,0,45,0,cluster0
11530,27,13,1,0,0,0,1887,45,1,cluster2
11531,45,9,0,0,1,0,0,40,0,cluster0
11532,79,15,1,0,0,0,0,10,0,cluster0
11533,24,11,1,0,0,0,0,20,0,cluster0
11534,25,10,4,0,1,0,0,40,0,cluster0
11535,42,6,4,0,0,0,0,35,0,cluster0
11536,63,4,1,0,0,0,0,40,0,cluster0
11537,40,9,2,0,1,0,0,46,1,cluster0
11538,47,15,1,0,0,7688,0,60,1,cluster1
11539,42,9,1,0,0,0,0,50,1,cluster2
11540,42,10,4,0,1,0,0,45,0,cluster0
11541,63,13,1,0,0,0,0,40,1,cluster2
11542,37,13,4,0,1,0,0,55,0,cluster0
11543,65,9,1,0,0,0,0,20,0,cluster0
11544,30,6,4,0,0,0,0,40,0,cluster0
11545,62,13,1,0,0,7688,0,50,1,cluster1
11546,46,9,0,3,0,0,0,40,0,cluster0
11547,23,9,5,1,1,0,0,25,0,cluster0
11548,47,13,2,0,1,0,0,45,0,cluster0
11549,20,10,3,0,0,0,0,20,0,cluster0
11550,21,9,3,0,1,0,0,10,0,cluster0
11551,28,9,3,0,0,0,0,40,0,cluster0
11552,61,9,1,0,0,0,0,40,0,cluster2
11553,30,9,2,0,1,0,0,72,0,cluster0
11554,30,13,1,0,0,0,0,72,1,cluster2
11555,29,13,0,0,0,0,0,50,1,cluster2
11556,39,9,4,1,1,0,0,40,0,cluster0
11557,23,7,4,0,1,0,0,35,0,cluster0
11558,32,7,4,1,1,0,0,40,0,cluster0
11559,63,9,0,0,1,0,0,34,0,cluster0
11560,19,10,0,0,1,0,0,15,0,cluster0
11561,57,16,0,0,0,0,0,60,1,cluster2
11562,41,13,1,0,0,0,0,40,1,cluster2
11563,23,11,3,0,0,0,0,40,0,cluster0
11564,30,16,3,0,0,0,0,20,0,cluster0
11565,43,12,1,0,0,0,0,50,0,cluster2
11566,64,4,1,0,0,0,0,25,0,cluster0
11567,56,3,0,0,0,0,0,40,0,cluster0
11568,32,9,1,0,0,0,0,40,0,cluster0
11569,55,9,1,0,0,0,0,45,0,cluster2
11570,17,7,3,0,1,0,0,12,0,cluster0
11571,17,6,3,1,0,0,0,20,0,cluster0
11572,29,10,2,0,1,0,0,65,0,cluster0
11573,23,9,3,0,1,0,0,40,0,cluster0
11574,37,9,0,0,0,0,0,50,0,cluster0
11575,39,9,4,0,1,0,0,22,0,cluster0
11576,36,13,2,0,1,0,0,40,1,cluster0
11577,50,13,0,0,0,0,0,55,1,cluster2
11578,41,11,1,0,0,0,2415,12,1,cluster2
11579,31,10,0,0,1,0,0,50,0,cluster0
11580,71,9,1,0,0,0,2489,15,0,cluster2
11581,56,10,0,1,1,0,0,32,0,cluster0
11582,51,10,1,0,0,7298,0,40,1,cluster1
11583,20,10,3,0,1,0,0,30,0,cluster0
11584,53,13,0,0,0,14344,0,55,1,cluster1
11585,33,14,0,1,1,0,0,35,0,cluster0
11586,27,10,2,1,1,0,2377,20,0,cluster0
11587,40,10,1,0,0,5178,0,40,1,cluster1
11588,45,10,4,1,1,0,0,32,0,cluster0
