@relation 'adult.data-weka.filters.unsupervised.attribute.Remove-R2-4,7,9,14-weka.filters.supervised.attribute.NominalToBinary'

@attribute age numeric
@attribute education-num numeric
@attribute 'marital-status= Never-married' numeric
@attribute 'marital-status= Married-civ-spouse' numeric
@attribute 'marital-status= Divorced' numeric
@attribute 'marital-status= Married-spouse-absent' numeric
@attribute 'marital-status= Separated' numeric
@attribute 'marital-status= Married-AF-spouse' numeric
@attribute 'marital-status= Widowed' numeric
@attribute 'relationship= Not-in-family' numeric
@attribute 'relationship= Husband' numeric
@attribute 'relationship= Wife' numeric
@attribute 'relationship= Own-child' numeric
@attribute 'relationship= Unmarried' numeric
@attribute 'relationship= Other-relative' numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {' <=50K',' >50K'}

@data
37,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,' >50K'
49,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3325,0,45,' <=50K'
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
64,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,55,' >50K'
60,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
32,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,' <=50K'
58,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
42,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,' <=50K'
42,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
25,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40,' <=50K'
30,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,65,' >50K'
37,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' >50K'
66,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
59,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
44,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
46,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58,' >50K'
59,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2885,0,30,' <=50K'
25,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1340,40,' <=50K'
17,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,' <=50K'
47,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
47,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
30,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
26,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2339,55,' <=50K'
20,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,' <=50K'
33,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,' <=50K'
48,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
52,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,50,' >50K'
37,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,12,' <=50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
40,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
48,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' >50K'
49,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,' >50K'
50,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
30,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
34,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
43,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
22,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
35,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
26,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,30,' <=50K'
62,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1628,70,' <=50K'
39,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
59,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
69,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
27,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
41,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,50,' >50K'
27,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
23,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,' <=50K'
56,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
24,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
62,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,40,' >50K'
44,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,' <=50K'
23,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,' <=50K'
41,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
25,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65,' <=50K'
21,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,' <=50K'
18,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,' <=50K'
45,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
75,13,0,0,0,0,0,0,1,1,0,0,0,0,0,1,25124,0,16,' >50K'
51,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
42,9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,40,' <=50K'
47,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,' <=50K'
29,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
33,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
43,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,' <=50K'
19,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
44,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1848,40,' >50K'
24,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
49,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2176,0,40,' <=50K'
52,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
38,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,' <=50K'
24,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
32,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
72,9,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,8,' <=50K'
26,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
31,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
29,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
39,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10520,0,40,' >50K'
48,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
40,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
51,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,' <=50K'
28,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
22,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,' <=50K'
23,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
65,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,' <=50K'
26,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1055,0,50,' <=50K'
55,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,50,' >50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,' <=50K'
33,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,' >50K'
33,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60,' <=50K'
37,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
19,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,' <=50K'
24,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
30,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
57,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,50,' <=50K'
22,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,' <=50K'
57,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
46,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
67,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' <=50K'
35,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
47,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
39,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
50,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,' <=50K'
58,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,52,' <=50K'
36,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,' >50K'
45,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,' >50K'
54,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
26,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
60,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
46,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,60,' >50K'
26,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35,' <=50K'
32,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,' <=50K'
38,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
48,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,' >50K'
44,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1977,45,' >50K'
37,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
44,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
31,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,' <=50K'
61,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,' >50K'
51,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
52,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15024,0,60,' >50K'
45,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1740,40,' <=50K'
36,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,' <=50K'
39,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2407,0,70,' <=50K'
67,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,24,' <=50K'
40,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
27,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,' <=50K'
37,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
57,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
27,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
28,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2202,0,48,' <=50K'
34,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
54,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5178,0,50,' >50K'
52,9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,38,' <=50K'
42,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
48,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,40,' >50K'
65,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6514,0,35,' >50K'
55,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,' <=50K'
71,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,' >50K'
33,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
30,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
35,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,' >50K'
59,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,' <=50K'
36,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,' <=50K'
26,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
34,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
41,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
44,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,50,' >50K'
26,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
47,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,' <=50K'
18,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,' <=50K'
55,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,' <=50K'
49,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,40,' <=50K'
44,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
43,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
62,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
44,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
39,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
50,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
35,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
52,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
46,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' >50K'
44,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,40,' >50K'
43,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,' <=50K'
51,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2961,0,40,' <=50K'
20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,' <=50K'
47,12,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
43,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50,' <=50K'
64,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
24,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
27,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
32,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
37,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,12,' <=50K'
26,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
43,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,60,' >50K'
50,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' <=50K'
20,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,' <=50K'
37,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,45,' >50K'
43,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,' <=50K'
37,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1887,50,' >50K'
53,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,36,' <=50K'
44,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
25,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
17,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1055,0,20,' <=50K'
19,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,' <=50K'
53,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15024,0,40,' >50K'
44,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' <=50K'
51,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,40,' >50K'
49,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43,' <=50K'
35,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
44,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
54,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
37,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,35,' <=50K'
18,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,' <=50K'
24,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
29,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,50,' <=50K'
22,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,35,' <=50K'
35,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
56,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,' >50K'
32,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,40,' <=50K'
24,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
43,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1902,40,' >50K'
73,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,15,' <=50K'
47,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
49,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,' <=50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
31,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
39,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
42,13,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
41,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
35,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
38,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' <=50K'
31,9,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
51,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,' <=50K'
38,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,48,' >50K'
40,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,' >50K'
21,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,' <=50K'
44,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
55,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
29,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' <=50K'
49,14,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,' >50K'
31,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,' <=50K'
24,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6849,0,90,' <=50K'
46,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
26,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
35,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,' <=50K'
27,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,' <=50K'
64,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,35,' >50K'
26,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,' <=50K'
21,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1719,16,' <=50K'
45,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,' >50K'
57,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,' <=50K'
30,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
45,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,' <=50K'
50,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,' <=50K'
38,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
43,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,' <=50K'
42,10,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,55,' <=50K'
32,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
27,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,' <=50K'
45,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,' <=50K'
40,9,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
38,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,' <=50K'
37,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
60,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
53,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45,' >50K'
25,13,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,' <=50K'
47,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60,' <=50K'
40,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,' <=50K'
51,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
19,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,' <=50K'
42,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50,' >50K'
65,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
41,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
28,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,' <=50K'
46,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,27828,0,50,' >50K'
49,13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,99999,0,20,' >50K'
24,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,' <=50K'
32,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
71,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6767,0,20,' <=50K'
26,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3103,0,40,' >50K'
29,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
50,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,99999,0,50,' >50K'
51,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3103,0,50,' >50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,' <=50K'
49,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,' >50K'
31,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
23,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
59,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2339,40,' <=50K'
17,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,' <=50K'
43,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7688,0,40,' >50K'
38,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7298,0,40,' >50K'
37,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
29,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40,' <=50K'
39,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,' >50K'
31,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2202,0,38,' <=50K'
42,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8614,0,45,' >50K'
35,14,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35,' >50K'
39,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15024,0,40,' >50K'
40,12,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
66,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,40,' <=50K'
30,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
43,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
47,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,' <=50K'
45,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
31,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
33,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3103,0,40,' >50K'
32,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,' <=50K'
28,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
50,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' >50K'
63,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,40,' <=50K'
28,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,' <=50K'
38,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,40,' <=50K'
